,rating,games_minutes,offsides,shots_total,shots_on,goals_total,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_won,penalty_committed,penalty_scored,penalty_missed,penalty_saved,rating_target,position_Defender,position_Goalkeeper,position_Midfielder,result_status_encoded,games_substitute_encoded
533,0.4999999999999993,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.14285714285714285,0.0,-0.2,-0.5,0.0,0.0,-1.0,-0.75,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0,1,0,1,0
534,0.4999999999999993,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.21428571428571427,0.0,-0.04,-0.5,0.0,0.0,-1.0,-0.75,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,1,0,2,0
536,-1.0,0.22413793103448276,3.0,5.0,2.0,0.0,0.0,0.0,0.0,-0.5,0.0,-0.48,-0.5,0.0,0.0,-0.16666666666666666,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,2,0
537,2.166666666666663,0.22413793103448276,0.0,3.0,2.0,2.0,0.0,0.0,0.0,-0.32142857142857145,0.0,-0.4,-0.5,1.0,0.0,-0.16666666666666666,-0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,0,0,0,2,0
538,-0.5000000000000008,0.10344827586206896,1.0,2.0,1.0,0.0,0.0,0.0,0.0,-0.6071428571428571,0.0,-0.56,-0.5,0.0,0.0,-0.3333333333333333,-0.5,2.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,0,1,0
539,-0.6666666666666666,0.22413793103448276,0.0,2.0,1.0,0.0,0.0,0.0,0.0,-0.10714285714285714,0.0,-0.24,-0.5,0.0,0.0,0.16666666666666666,0.0,2.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,0,1,0
540,-1.1666666666666659,-0.5517241379310345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6785714285714286,0.0,-0.64,-0.5,0.0,0.0,-0.5,-0.75,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0,1,0
541,0.16666666666666594,-0.10344827586206896,1.0,3.0,2.0,1.0,0.0,0.0,0.0,-0.39285714285714285,1.0,-0.44,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0,0,0,1,0
542,-0.3333333333333333,0.22413793103448276,0.0,5.0,4.0,0.0,0.0,0.0,0.0,-0.32142857142857145,2.0,-0.28,0.0,1.0,1.0,0.6666666666666666,0.25,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,2,0
543,0.0,0.22413793103448276,0.0,2.0,1.0,0.0,0.0,0.0,0.0,-0.10714285714285714,2.0,-0.08,0.5,0.0,0.0,1.6666666666666667,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0
544,0.0,-0.05172413793103448,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,-0.36,-0.5,0.0,0.0,1.0,0.75,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,0,1,0
545,1.1666666666666645,0.22413793103448276,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.21428571428571427,2.0,0.04,-0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0,0,0,2,0
546,0.4999999999999993,-0.15517241379310345,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.03571428571428571,1.0,0.08,0.0,0.0,0.0,-0.3333333333333333,-0.25,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,0,0,2,0
547,0.4999999999999993,0.22413793103448276,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.5,3.0,0.64,-0.5,0.0,0.0,-0.6666666666666666,-0.75,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,0,0,0,0
548,-0.6666666666666666,0.034482758620689655,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.0,0.32,-0.5,0.0,0.0,-0.3333333333333333,-0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,1,0,0,0,0
549,-1.0,-0.9827586206896551,0.0,2.0,1.0,0.0,0.0,0.0,0.0,-0.42857142857142855,0.0,-0.36,0.0,0.0,0.0,-0.16666666666666666,-0.5,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,1
550,0.0,-0.3793103448275862,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.10714285714285714,0.0,-0.04,-0.5,1.0,0.0,-0.16666666666666666,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0
551,0.4999999999999993,-0.05172413793103448,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.4642857142857143,0.0,-0.52,0.5,0.0,1.0,2.0,0.75,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,2,0
552,-1.1666666666666659,-0.3620689655172414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5357142857142857,0.0,-0.52,-0.5,0.0,1.0,0.0,-0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,0
555,-1.1666666666666659,-0.9482758620689655,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.6785714285714286,0.0,-0.68,-0.5,0.0,0.0,-0.16666666666666666,-0.5,2.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
557,-1.0,-1.1724137931034482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5714285714285714,0.0,-0.44,-0.5,0.0,0.0,-0.8333333333333334,-0.75,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0,0,1,0,1
559,0.0,0.20689655172413793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1785714285714286,1.0,1.28,0.5,0.0,3.0,0.0,0.25,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,1,0,0
560,-0.5000000000000008,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.56,0.0,0.0,3.0,0.5,0.25,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,1,0,0
562,-1.0,-1.1724137931034482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-0.4,0.0,0.0,0.0,-0.8333333333333334,-0.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,1,0,0,2,1
566,-0.5000000000000008,-0.8448275862068966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35714285714285715,0.0,-0.44,-0.5,0.0,0.0,-0.3333333333333333,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,0,1,1
567,0.0,-0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,1.0,0.08,0.5,0.0,0.0,0.5,0.75,2.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,0,0,0
568,1.333333333333332,-0.8448275862068966,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.5,0.0,-0.44,-0.5,0.0,0.0,0.0,0.5,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1
569,-0.5000000000000008,-0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32142857142857145,0.0,-0.32,-0.5,0.0,1.0,0.16666666666666666,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,0,0,0
573,0.0,0.22413793103448276,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.35714285714285715,0.0,0.2,-0.5,0.0,0.0,-1.0,-0.75,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,1,0,0,0
574,1.833333333333331,0.22413793103448276,0.0,0.0,0.0,0.0,1.0,0.0,5.0,-0.03571428571428571,0.0,0.12,-0.5,0.0,0.0,-0.8333333333333334,-0.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,2,0
575,1.333333333333332,-1.1896551724137931,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6428571428571429,1.0,-0.52,-0.5,0.0,0.0,-0.8333333333333334,-0.5,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,2,1
576,0.4999999999999993,-0.9655172413793104,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4642857142857143,1.0,-0.36,0.0,0.0,0.0,0.0,-0.25,2.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,2,1
577,0.0,-1.1724137931034482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6785714285714286,1.0,-0.56,-0.5,0.0,0.0,-0.8333333333333334,-0.75,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,2,1
578,-0.3333333333333333,-1.0344827586206897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5714285714285714,0.0,-0.48,-0.5,0.0,0.0,-0.5,-0.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1
579,0.0,0.22413793103448276,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6071428571428571,2.0,0.64,-0.5,0.0,0.0,0.6666666666666666,0.5,6.0,3.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0
580,0.0,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,2.0,0.3333333333333333,0.25,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0
581,0.4999999999999993,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,2.0,0.96,0.5,0.0,1.0,0.6666666666666666,1.0,3.0,2.0,0.0,3.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1,0,0,1,0
582,-0.3333333333333333,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.2,0.5,0.0,2.0,0.8333333333333334,0.75,4.0,2.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,0,0,0,0
583,1.6666666666666652,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-0.04,-0.5,1.0,1.0,-0.16666666666666666,0.0,1.0,1.0,0.0,2.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0,2,0
584,0.4999999999999993,-1.1379310344827587,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.32142857142857145,0.0,-0.16,0.5,0.0,0.0,0.0,0.25,2.0,2.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,2,1
585,-0.5000000000000008,-0.9482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,-0.12,0.0,0.0,0.0,-0.5,-0.25,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,2,1
586,0.0,-0.9310344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.24,-0.5,0.0,1.0,-0.3333333333333333,0.0,3.0,3.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1
587,0.4999999999999993,-0.1724137931034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,2.0,0.56,0.0,0.0,0.0,-0.16666666666666666,0.25,1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,1,1,0
592,-1.1666666666666659,0.22413793103448276,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.5357142857142857,0.0,0.4,-0.5,0.0,0.0,-0.8333333333333334,-0.75,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0
593,-0.5000000000000008,0.22413793103448276,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.5714285714285714,0.0,0.24,-0.5,0.0,0.0,-1.0,-0.75,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,1,0,2,0
597,-0.5000000000000008,-1.1551724137931034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32142857142857145,1.0,-0.32,-0.5,0.0,0.0,-0.3333333333333333,-0.5,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0,0,1,1,1
599,0.4999999999999993,-0.7758620689655172,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.03571428571428571,0.0,0.08,1.0,0.0,0.0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1
600,-0.3333333333333333,-0.05172413793103448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17857142857142858,0.0,-0.44,-0.5,0.0,1.0,1.5,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
601,0.9999999999999986,0.22413793103448276,0.0,2.0,1.0,0.0,0.0,0.0,0.0,-0.03571428571428571,2.0,0.16,0.0,0.0,1.0,0.8333333333333334,0.5,3.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,1,2,0
606,0.0,-0.39655172413793105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.35714285714285715,0.0,-0.28,-0.5,0.0,0.0,-1.0,-0.75,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1
612,-1.0,-0.9827586206896551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5714285714285714,0.0,-0.48,-0.5,0.0,0.0,-0.8333333333333334,-0.75,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,1
613,0.6666666666666652,0.08620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.16,0.0,3.0,1.0,-0.6666666666666666,-0.25,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,0,0,0,1
614,0.0,0.22413793103448276,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8928571428571429,1.0,0.92,-0.5,0.0,0.0,-0.5,-0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,0,0,0,0
615,-0.3333333333333333,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.08,-0.5,0.0,1.0,-0.5,-0.5,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0
619,-0.3333333333333333,-1.1551724137931034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.0,-0.68,-0.5,0.0,0.0,-0.6666666666666666,-0.5,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0,0,0,1,1
620,-0.3333333333333333,-1.1551724137931034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7857142857142857,1.0,-0.68,-0.5,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0,0,0,2,1
622,-0.3333333333333333,-1.103448275862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6428571428571429,0.0,-0.56,-0.5,0.0,1.0,-1.0,-0.75,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1
624,-1.4999999999999993,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2142857142857142,0.0,1.48,-0.5,0.0,0.0,-0.6666666666666666,-0.75,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,0
625,-0.5000000000000008,-1.1724137931034482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8214285714285714,0.0,-0.72,-0.5,0.0,0.0,-0.8333333333333334,-0.5,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,1,0,0,1,1
627,-0.5000000000000008,-0.9137931034482759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32142857142857145,0.0,-0.24,0.5,1.0,2.0,-0.3333333333333333,0.25,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1
628,-1.1666666666666659,-1.103448275862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7142857142857143,0.0,-0.64,-0.5,0.0,0.0,-1.0,-0.75,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,1
629,0.16666666666666594,0.22413793103448276,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.21428571428571427,0.0,-0.2,0.5,0.0,0.0,0.6666666666666666,0.75,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
630,0.16666666666666594,0.22413793103448276,0.0,2.0,1.0,1.0,0.0,0.0,0.0,-0.21428571428571427,0.0,-0.28,0.0,1.0,0.0,0.5,0.25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,2,0
631,0.4999999999999993,0.22413793103448276,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.21428571428571427,0.0,-0.2,0.0,0.0,0.0,0.16666666666666666,-0.25,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0
632,0.0,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.0,0.2,1.0,0.0,0.0,0.16666666666666666,0.5,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0
633,-1.0,0.20689655172413793,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03571428571428571,0.0,-0.28,0.0,0.0,0.0,1.1666666666666667,0.5,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0
638,0.0,-1.1896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32142857142857145,0.0,-0.24,0.0,0.0,0.0,-0.8333333333333334,-0.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,1,0,0,0,1
639,-11.499999999999991,-1.3103448275862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7857142857142857,0.0,-0.68,-0.5,0.0,0.0,-1.0,-0.75,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,1,0,0,1,1
641,-0.5000000000000008,-0.27586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,1.0,0.08,-0.5,0.0,1.0,-0.3333333333333333,-0.5,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0
642,0.6666666666666652,-0.8448275862068966,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.32142857142857145,1.0,0.4,0.5,1.0,0.0,0.0,0.25,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1
648,0.6666666666666652,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.0,1.16,-0.5,2.0,0.0,-0.3333333333333333,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0
649,0.0,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0714285714285716,0.0,2.44,0.5,0.0,1.0,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
650,0.9999999999999986,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.84,0.0,1.0,1.0,-0.5,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0
651,0.4999999999999993,0.22413793103448276,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0714285714285714,1.0,1.4,0.0,1.0,1.0,-0.16666666666666666,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0
652,0.9999999999999986,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9285714285714286,1.0,2.16,0.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,0
654,0.6666666666666652,-1.103448275862069,0.0,3.0,3.0,1.0,0.0,0.0,0.0,-0.5714285714285714,1.0,-0.48,-0.5,0.0,0.0,-1.0,-0.75,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1
655,-1.0,-1.1896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.0,-0.64,-0.5,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0,0,0,1,1
656,-0.3333333333333333,-1.1724137931034482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6785714285714286,0.0,-0.6,-0.5,0.0,0.0,-0.3333333333333333,-0.25,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0,0,0,1,1
658,-0.5000000000000008,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,2.0,-0.16666666666666666,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0
659,0.4999999999999993,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03571428571428571,1.0,0.0,0.5,0.0,0.0,0.5,0.5,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,0,0,2,0
660,-1.0,-1.1896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.0,-0.64,-0.5,0.0,0.0,-1.0,-0.75,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,1,0,0,0,0
661,0.16666666666666594,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,1.0,1.0,-0.5,0.0,1.0,1.1666666666666667,0.75,1.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,1,2,0
662,0.0,0.13793103448275862,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.8214285714285714,0.0,0.92,-0.5,0.0,1.0,-0.3333333333333333,-0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,1,0,0
663,-1.1666666666666659,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8214285714285714,1.0,0.92,0.0,0.0,0.0,0.3333333333333333,-0.25,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,1,0,0
664,0.6666666666666652,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9285714285714286,1.0,0.92,-0.5,0.0,1.0,0.5,0.5,2.0,0.0,0.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,1,2,0
665,0.16666666666666594,-0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0714285714285714,1.0,1.24,-0.5,0.0,2.0,-0.3333333333333333,-0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0,0,1,0,0
666,0.0,-0.9310344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.04,0.0,0.0,1.0,-0.3333333333333333,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,0,1
667,-0.6666666666666666,-0.1206896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.0,0.92,0.0,0.0,0.0,-0.16666666666666666,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0,0,1,0
668,0.6666666666666652,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6785714285714286,2.0,1.92,0.5,0.0,2.0,0.5,0.25,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,0
669,1.333333333333332,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,2.0,0.12,0.5,2.0,1.0,0.16666666666666666,0.75,0.0,0.0,1.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1,0,0,2,0
